"item","study_id","sub_id","task","response","rater1","rater2","rater3","rater_mean","response_id","fs","prompt","jrt"
"food","study_4",114,"experiment","travel there and try for yourself",2,2,2,2,18513,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",98,"experiment","calculate the average weight, blood pressure, and health of the different people in different countries",3,4,3,3.333333333,18088,0.628407175,"testing food healthiness in neighboring countries",1.13388783765029
"food","study_4",44,"experiment","research and test groups of people for obesity rates or other associated health risks",2,3,3,2.666666667,16635,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",108,"experiment","eat both for awhile and see the results",2,2,2,2,18342,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",90,"experiment","Conduct surveys to see how much people of each country tend to exercise to ensure that the diet is the main cause of the unhealthy nature",4,5,3,4,17887,1.087955261,"testing food healthiness in neighboring countries",1.80390844432094
"food","study_4",122,"experiment","Find the overall BMI rating of the neighboring country and your own. If the food in unhealthy in your area, your BMI will be higher (?)",2,3,3,2.666666667,18725,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",104,"experiment","You eat the other country's food and they eat yours for a month to see the affect",2,2,3,2.333333333,18247,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",109,"experiment","Find the source of where the food in the neighboring country was grown.",2,3,3,2.666666667,18373,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",111,"experiment","let 30 people from your country eat food from the other country observe what happens",2,2,3,2.333333333,18414,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",100,"experiment","compare public health statistics in the two countries",2,3,3,2.666666667,18150,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",114,"experiment","see if the fact it is healthier is just an issue of preference - consumer wise people just buy unhealthierr things and therefore there isnt healthy food",2,5,3,3.333333333,18512,0.811591384,"testing food healthiness in neighboring countries",1.18284257492424
"food","study_4",59,"experiment","Collect data from indiviuals in both countrys and compare how healthy they are",3,2,3,2.666666667,17027,-0.01432512,"testing food healthiness in neighboring countries",0.16933166843992
"food","study_4",73,"experiment","Compare restraunts between the two countries",2,2,2,2,17446,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",113,"experiment","Test the people from that country to see if they have longer life spans and lower obesity rates.",4,3,3,3.333333333,18484,0.445222966,"testing food healthiness in neighboring countries",0.90881115354593
"food","study_4",82,"experiment","Compare age distribution charts for both countries",3,1,3,2.333333333,17652,-0.335691268,"testing food healthiness in neighboring countries",-0.33312958955162
"food","study_4",101,"experiment","Buy the same kinds of food, and eat the food at different time. Tell the feeling.",2,2,3,2.333333333,18174,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",82,"experiment","Given a random sample from both countries a survey about their health.",2,2,2,2,17655,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",122,"experiment","Figure out the mortality rate in the neighboring country and your country, compare them and then see what factors (like food) contribute to the data.",4,5,3,4,18723,1.087955261,"testing food healthiness in neighboring countries",1.80390844432094
"food","study_4",52,"experiment","Do a census of nutrition and weight",2,3,3,2.666666667,16843,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",54,"experiment","study the ""balanced diet"" meal of both countries in comparison",2,2,3,2.333333333,16897,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",63,"experiment","i cannot find a lo of healthy food in my country supermarkets",NA,1,2,1.5,17160,-0.638687766,"testing food healthiness in neighboring countries",-1.24959282710921
"food","study_4",55,"experiment","Look at how each country prepares their meals.",2,3,3,2.666666667,16913,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",109,"experiment","Test the results of someone eating the food in a neighboring country with someone eating food in your own country",3,2,3,2.666666667,18375,-0.01432512,"testing food healthiness in neighboring countries",0.16933166843992
"food","study_4",75,"experiment","make them eat the food from their own country for like a month",2,2,3,2.333333333,17501,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",31,"experiment","test the nutrient content against outside food of the same kind",2,2,2,2,16256,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",113,"experiment","Try to survive off of that country's food.",2,2,3,2.333333333,18485,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",57,"experiment","find out the calorie count and what % is carb/fat/protein",2,3,2,2.333333333,16974,0.022105564,"testing food healthiness in neighboring countries",0.0972330878254381
"food","study_4",64,"experiment","Comparing it to the food from my country",1,2,2,1.666666667,17181,-0.437442523,"testing food healthiness in neighboring countries",-0.892152012790597
"food","study_4",57,"experiment","find people who are well fed in both countries and compare their lifestyles with their overall healthiness",2,3,3,2.666666667,16975,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",54,"experiment","analytically account for the nutrition levels in the staple foods of the two countries",3,3,3,3,16895,0.307041027,"testing food healthiness in neighboring countries",0.690466144311051
"food","study_4",102,"experiment","have 100 poeple move to your country for 6 months and have 100 people from your ountry more to the neighboring country for 6 months and see how their weight changes",2,3,3,2.666666667,18203,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",115,"experiment","I can look at the global health data of my neighboring country and compare and contrast the obesity. cancer, and chronic disease stastics (ex: type II diabetes, cardiovascular disease) with our country",4,4,3,3.666666667,18546,0.766589114,"testing food healthiness in neighboring countries",1.38721413959545
"food","study_4",55,"experiment","Look at factors such as time and accessability in both countries.",2,4,2,2.666666667,16912,0.343471711,"testing food healthiness in neighboring countries",0.489059576288559
"food","study_4",112,"experiment","Find links between healthier food and health issues in one of the countries",2,3,3,2.666666667,18453,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
